std,Y,n,tissue
NCIH1975,1.4808649999999999,2,LUNG
NCIH2009,2.509003,2,LUNG
NCIH2023,3.7371665000000003,2,LUNG
NCIH2029,3.0134105,2,LUNG
NCIH2030,2.7922789999999997,2,LUNG
NCIH2066,3.4394644999999997,2,LUNG
NCIH2081,3.3285869999999997,2,LUNG
NCIH2085,3.3328105,2,LUNG
NCIH2087,4.0163935,2,LUNG
NCIH209,2.665483,2,LUNG
NCIH211,2.55863,2,LUNG
NCIH2110,2.285003,2,LUNG
NCIH2122,0.961205,2,LUNG
NCIH2170,1.7795245,2,LUNG
NCIH2171,2.69842,1,LUNG
NCIH2172,4.081296,2,LUNG
NCIH2196,4.291005,1,LUNG
NCIH2227,3.507803,2,LUNG
NCIH2228,2.7544135,2,LUNG
NCIH2291,5.259822,2,LUNG
NCIH23,1.7445145,2,LUNG
NCIH2342,3.7401245000000003,2,LUNG
NCIH2347,3.3072375000000003,2,LUNG
NCIH2405,3.8557635,2,LUNG
NCIH2444,3.7863904999999995,2,LUNG
NCIH292,2.7980215,2,LUNG
NCIH358,3.7589254999999997,2,LUNG
NCIH441,5.0719935,2,LUNG
NCIH446,3.3937049999999997,2,LUNG
NCIH460,2.340341,2,LUNG
NCIH522,3.745665,1,LUNG
NCIH524,2.9258665,2,LUNG
NCIH526,3.4881035000000002,2,LUNG
NCIH596,2.221335,2,LUNG
NCIH647,3.643724,2,LUNG
NCIH650,3.671751,2,LUNG
NCIH661,2.440835,2,LUNG
NCIH69,3.4763075,2,LUNG
NCIH727,3.5446305000000002,2,LUNG
NCIH810,3.52337,2,LUNG
NCIH82,1.180118,2,LUNG
NCIH838,2.1453635,2,LUNG
NCIH841,3.1028675000000003,2,LUNG
NCIH929,2.6082295,2,LYMPH
NOMO1,3.4024475,2,LYMPH
NUDUL1,2.3207475,2,LYMPH
OCIAML2,2.3423435,2,LYMPH
OCIAML3,2.9569235000000003,2,LYMPH
OCIAML5,0.29189200000000004,2,LYMPH
OCILY19,0.4379495,2,LYMPH
OCIM1,1.8631514999999998,2,LYMPH
OPM2,2.8559004999999997,2,LYMPH
P12ICHIKAWA,1.826559,2,LYMPH
P31FUJ,3.002351,2,LYMPH
PF382,2.3315354999999998,2,LYMPH
PL21,2.6888525000000003,2,LYMPH
RAJI,2.6498675,2,LYMPH
RCHACV,2.0263565000000003,2,LYMPH
REH,2.680893,2,LYMPH
RERFLCKJ,1.4714740000000002,2,LUNG
RERFLCMS,2.9519105000000003,2,LUNG
RL,2.889462,2,LYMPH
RPMI8226,2.2537025,2,LYMPH
RPMI8402,2.6080579999999998,2,LYMPH
RS411,2.3636455,2,LYMPH
SBC5,2.4823589999999998,2,LUNG
SHP77,3.0880910000000004,2,LUNG
SIGM5,1.446367,1,LYMPH
SKLU1,3.565941,2,LUNG
SKM1,2.5176445000000003,2,LYMPH
SKMES1,3.0023935,2,LUNG
SKMM2,3.581379,2,LYMPH
ST486,2.9046765,2,LYMPH
SUDHL1,3.308359,1,LYMPH
SUDHL10,2.399424,1,LYMPH
SUDHL4,2.2492185,2,LYMPH
SUDHL5,1.692424,1,LYMPH
SUDHL6,2.0325905,2,LYMPH
SUDHL8,2.357659,1,LYMPH
SUPB15,2.7246515000000002,2,LYMPH
SUPM2,2.3560615,2,LYMPH
SUPT1,3.2818055,2,LYMPH
SW1271,3.804901,2,LUNG
SW1573,3.0433005,2,LUNG
THP1,3.1041205,2,LYMPH
WSUDLCL2,2.7259145,2,LYMPH
