std,Y,n,tissue
JVM2,1.591372,2,LYMPH
JVM3,1.5033705,2,LYMPH
K562,2.8268069999999996,2,LYMPH
KARPAS422,0.8095515,2,LYMPH
KCL22,1.421263,2,LYMPH
KG1,1.904581,2,LYMPH
KMH2,1.96863,4,LYMPH
KMS11,1.7863855,2,LYMPH
KMS12BM,1.705451,1,LYMPH
KNS62,2.969421,2,LUNG
KOPN8,1.6441915,2,LYMPH
KU812,2.32597,2,LYMPH
L1236,2.594939,2,LYMPH
L363,1.9154165,2,LYMPH
L428,2.2795680000000003,2,LYMPH
L540,1.4941425000000002,2,LYMPH
LAMA84,1.573133,2,LYMPH
LCLC103H,3.292515,2,LUNG
LCLC97TM1,1.8983340000000002,2,LUNG
LOUCY,2.2431025,2,LYMPH
LOUNH91,3.265986,2,LUNG
LP1,2.6621034999999997,2,LYMPH
LU65,3.7666510000000004,2,LUNG
LXF289,1.9432654999999999,2,LUNG
ME1,3.361596,2,LYMPH
MEG01,2.8771500000000003,2,LYMPH
MHHCALL2,1.546951,1,LYMPH
MM1S,1.9652075,2,LYMPH
MOLM13,1.9140845,2,LYMPH
MOLM16,0.358882,2,LYMPH
MOLP8,1.5975769999999998,2,LYMPH
MOLT13,1.7539630000000002,2,LYMPH
MOLT16,1.636613,2,LYMPH
MONOMAC6,1.330694,2,LYMPH
NALM6,1.8641269999999999,2,LYMPH
NAMALWA,1.8626040000000001,2,LYMPH
NB4,0.986221,2,LYMPH
NCIH1048,3.0266085,2,LUNG
NCIH1092,3.980699,2,LUNG
NCIH1105,3.290551,2,LUNG
NCIH1155,2.0717165,2,LUNG
NCIH1341,2.2540009999999997,2,LUNG
NCIH1435,2.0859275,2,LUNG
NCIH1436,3.7961625000000003,2,LUNG
NCIH1437,1.9309565000000002,2,LUNG
NCIH146,2.3550575,2,LUNG
NCIH1568,3.7581425,2,LUNG
NCIH1623,3.596901,2,LUNG
NCIH1648,2.3127500000000003,2,LUNG
NCIH1650,2.9466099999999997,2,LUNG
NCIH1651,3.552297,2,LUNG
NCIH1781,3.8095445,2,LUNG
NCIH1792,2.3497845,2,LUNG
NCIH1793,3.0772545,2,LUNG
NCIH1836,4.6090115,2,LUNG
NCIH1876,2.0238715,2,LUNG
NCIH1915,2.9013194999999996,2,LUNG
NCIH1944,3.3654895,2,LUNG
NCIH196,3.0745899999999997,2,LUNG
NCIH1963,3.933043,1,LUNG
NCIH1975,3.0290074999999996,2,LUNG
NCIH2009,3.4096085,2,LUNG
NCIH2023,3.122635,2,LUNG
NCIH2029,3.2510775,2,LUNG
NCIH2030,1.4402490000000001,2,LUNG
NCIH2066,4.438878,2,LUNG
NCIH2081,3.1060065,2,LUNG
NCIH2085,3.009062,2,LUNG
NCIH2087,3.6029455,2,LUNG
NCIH209,2.8270365,2,LUNG
NCIH211,3.102976,1,LUNG
NCIH2110,2.1458135,2,LUNG
NCIH2122,2.9403750000000004,2,LUNG
NCIH2170,2.6050425,2,LUNG
NCIH2171,1.566137,1,LUNG
NCIH2172,3.644996,2,LUNG
NCIH2196,4.658888,1,LUNG
NCIH2227,2.8166450000000003,2,LUNG
NCIH2228,3.64051,2,LUNG
NCIH2291,3.051209,2,LUNG
NCIH23,2.9281870000000003,2,LUNG
NCIH2342,4.483598,2,LUNG
NCIH2347,2.9182775000000003,2,LUNG
NCIH2405,5.4022935,2,LUNG
NCIH2444,3.4293875,2,LUNG
NCIH292,1.280489,2,LUNG
NCIH358,3.5063435,2,LUNG
NCIH441,5.548456,2,LUNG
NCIH446,2.2753175,2,LUNG
NCIH460,1.8970585,2,LUNG
NCIH522,3.574968,2,LUNG
NCIH524,3.5542344999999997,2,LUNG
NCIH526,1.716551,2,LUNG
NCIH596,3.100536,2,LUNG
NCIH647,1.985818,2,LUNG
NCIH650,2.7058790000000004,2,LUNG
NCIH661,2.876846,2,LUNG
NCIH69,3.236232,2,LUNG
NCIH727,3.9430015,2,LUNG
NCIH810,3.2755095,2,LUNG
NCIH82,2.066462,2,LUNG
NCIH838,1.0867325,2,LUNG
NCIH841,3.253399,1,LUNG
NCIH929,0.369551,2,LYMPH
NOMO1,1.631375,2,LYMPH
NUDUL1,0.64411,2,LYMPH
OCIAML2,1.5375455,2,LYMPH
OCIAML3,1.275528,1,LYMPH
OCIAML5,2.080899,2,LYMPH
OCILY19,2.338511,2,LYMPH
OCIM1,1.72872,2,LYMPH
OPM2,1.71352,2,LYMPH
P12ICHIKAWA,2.380722,1,LYMPH
P31FUJ,2.587332,2,LYMPH
PF382,1.801552,1,LYMPH
PL21,0.9025704999999999,2,LYMPH
RAJI,2.5949014999999997,2,LYMPH
RCHACV,0.941832,2,LYMPH
REH,2.1319705,2,LYMPH
RERFLCKJ,1.548877,2,LUNG
RERFLCMS,2.708362,2,LUNG
RL,2.3349665,2,LYMPH
RPMI8226,2.405146,2,LYMPH
RPMI8402,1.6757374999999999,2,LYMPH
RS411,1.7217764999999998,2,LYMPH
SBC5,2.6883749999999997,2,LUNG
SHP77,3.200974,2,LUNG
SIGM5,2.507371,1,LYMPH
SKLU1,2.561425,1,LUNG
SKM1,0.6480265,2,LYMPH
SKMES1,2.6658334999999997,2,LUNG
SKMM2,3.034496,2,LYMPH
ST486,1.8671885000000001,2,LYMPH
SUDHL1,2.181562,1,LYMPH
SUDHL10,0.8315684999999999,2,LYMPH
SUDHL4,2.0139445,2,LYMPH
SUDHL5,0.797571,2,LYMPH
SUDHL6,0.160166,2,LYMPH
SUDHL8,3.0326455,2,LYMPH
SUPB15,1.587287,2,LYMPH
SUPM2,1.655324,2,LYMPH
SUPT1,2.179626,2,LYMPH
SW1271,4.180823,2,LUNG
SW1573,4.547251,2,LUNG
THP1,1.5823665,2,LYMPH
WSUDLCL2,1.229068,2,LYMPH
